n/a;code;type;class;specific;#set;tier;drop1;drop2;eol;hidden;rarity;#sortC;#sortG;#tvfr;#tvto;#bv1fr;#bv1to;#bv2fr;#bv2to;#bv3fr;#bv3to;#tvsum;#tvdiff;#check;a1;val;#steps;#calc;a2;val;#steps;#calc;a3;val;#steps;#calc;a4;val;#steps;#calc;a5;val;#steps;#calc;a6;val;#steps;#calc;a7;val;#steps;#calc;a8;val;#steps;#calc;a9;val;#steps;#calc;a10;val;#steps;#calc;a11;val;#steps;#calc;eol;base_subtypes;#dif;#est;#est;#dps;#dmgr;mind;maxd;#avgd;at;#at%;are;tgt;rng;#rng%;vlc;kbk;pnc;bnc;cnt;ang;pts;eol;invart;invvariant;envart;envvariant;picksfx;dropsfx;eol
;std_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/std_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;ad_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/ad_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;dd_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/dd_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;sd_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/sd_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;cd_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/cd_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;pd_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/pd_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;sud_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/sud_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;std_waxe;weap;waxe;Barbarian;none;3;;;0;TRUE;myth;rweawaxBar25m;r2weawaxBar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Test/std_waxe_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;ad_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/ad_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;dd_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/dd_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;sd_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/sd_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;cd_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/cd_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;pd_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/pd_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;sud_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/sud_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;std_wbow;weap;wbow;Ranger;none;3;;;0;TRUE;myth;rweawboRan25m;r2weawboRan5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.14;600;466;280.4;0.7;90;168;129;0.46;1.24;0.032;0.46;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Test/std_wbow_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;ad_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/ad_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;dd_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/dd_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sd_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/sd_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;cd_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/cd_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;pd_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/pd_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sud_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/sud_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;std_wkni;weap;wkni;Assassin;none;3;;;0;TRUE;myth;rweawknAss25m;r2weawknAss5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Test/std_wkni_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;ad_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/ad_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;dd_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/dd_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;sd_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/sd_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;cd_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/cd_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;pd_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/pd_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;sud_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/sud_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;std_wsta;weap;wsta;Sorceress;set_set;3;;;0;TRUE;myth;rweawstSor25m;r2weawstSor5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Test/std_wsta_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;ad_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/ad_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;dd_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/dd_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sd_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/sd_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;cd_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/cd_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;pd_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/pd_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sud_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/sud_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;std_wswo;weap;wswo;Knight;none;3;;;0;TRUE;myth;rweawswKni25m;r2weawswKni5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Test/std_wswo_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;ad_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/ad_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;dd_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/dd_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sd_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/sd_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;cd_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/cd_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;pd_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/pd_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sud_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/sud_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;std_wfis;weap;wfis;Druid;none;3;;;0;TRUE;myth;hweawfiDru35m;h3weawfiDru5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;std%;190;190;228%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Test/std_wfis_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
